product_slug,product_name,image_count_ok,total_images,bad_images,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12
nan-mens-slim-fit-bold-three-piece-suit,Red Nan Mens Slim Fit Bold Three Piece Suit,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_mens-slim-fit-bold-red-three-piece-suit_3.0.png,,,,,,,,,,,
nan-mens-slim-fit-emerald-tuxedo-with-satin-lapel,Green Nan Mens Slim Fit Emerald Tuxedo With Satin Lapel,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_mens-slim-fit-emerald-green-tuxedo-with-satin-lapel_3.0.jpg,,,,,,,,,,,
nan-mens-slim-fit-light-tuxedo-with-satin-lapel,Grey Nan Mens Slim Fit Light Tuxedo With Satin Lapel,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_mens-slim-fit-light-grey-tuxedo-with-satin-lapel_2.0.jpg,,,,,,,,,,,
nan-mens-slim-fit-three-piece-suit,Ivory White Nan Mens Slim Fit Three Piece Suit,5,5,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_mens-slim-fit-black-three-piece-suit_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_mens-slim-fit-royal-blue-three-piece-suit_3.0.png,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_mens-slim-fit-burgundy-three-piece-suit_2.0.png,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_mens-slim-fit-charcoal-grey-three-piece-suit_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_mens-slim-fit-ivory-white-three-piece-suit_2.0.png,,,,,,,
nan-mens-slim-fit-tuxedo-with-satin-lapel,Navy Blue Black Nan Mens Slim Fit Tuxedo With Satin Lapel,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_mens-slim-fit-navy-blue-tuxedo-with-black-satin-lapel_3.0.jpg,,,,,,,,,,,
nan-mens-slim-fit-tuxedo-with-satin-shawl-lapel,Royal Blue Nan Mens Slim Fit Tuxedo With Satin Shawl Lapel,5,5,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_mens-slim-fit-black-tuxedo-with-satin-shawl-lapel_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_mens-slim-fit-beige-tuxedo-with-black-satin-shawl-lapel_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_mens-slim-fit-red-tuxedo-with-black-satin-shawl-lapel_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_mens-slim-fit-white-tuxedo-with-black-satin-shawl-lapel_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_mens-slim-fit-royal-blue-tuxedo-with-satin-shawl-lapel_2.0.jpg,,,,,,,
nan-mens-slim-fit-two-piece-suit-modern-formalwear,White Nan Mens Slim Fit Two Piece Suit Modern Formalwear,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_mens-slim-fit-white-two-piece-suit-modern-formalwear_2.0.jpg,,,,,,,,,,,
nan-mens-slim-fit-tweed-three-piece-suit,Brown Nan Mens Slim Fit Tweed Three Piece Suit,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_mens-slim-fit-brown-tweed-three-piece-suit_3.0.png,,,,,,,,,,,
nan-mens-slim-fit-two-piece-suit-with-vest,Royal Blue Nan Mens Slim Fit Two Piece Suit With Vest,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_mens-slim-fit-royal-blue-two-piece-suit-with-vest_3.0.jpg,,,,,,,,,,,
nan-mens-slim-fit-two-tone-tuxedo-with-satin-lapel,Grey Nan Mens Slim Fit Two Tone Tuxedo With Satin Lapel,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_mens-slim-fit-two-tone-grey-tuxedo-with-satin-lapel_3.0.jpg,,,,,,,,,,,
nan-mens-tuxedo-slim-fit-satin-lapel-suit,Teal Nan Mens Tuxedo Slim Fit Satin Lapel Suit,2,2,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_mens-champagne-tuxedo-slim-fit-satin-lapel-suit_3.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_mens-teal-tuxedo-slim-fit-satin-lapel-suit_3.0.jpg,,,,,,,,,,
nan-mens-tuxedo-with-shawl-lapel-three-piece-formal-suit,White Black Nan Mens Tuxedo With Shawl Lapel Three Piece Formal Suit,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_mens-white-tuxedo-with-black-shawl-lapel-three-piece-formal-suit_2.0.png,,,,,,,,,,,
nan-of-turtleneck,White Nan OF Turtleneck,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_copy-of-white-turtleneck_2.0.jpg,,,,,,,,,,,
nan-of-slim-suit-three-piece,Black Nan OF Slim Suit Three Piece,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_copy-of-slim-black-suit-three-piece_2.0.jpg,,,,,,,,,,,
nan-of-slim-tuxedo,Black Nan OF Slim Tuxedo,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_copy-of-slim-black-tuxedo_2.0.jpg,,,,,,,,,,,
nan-patent-leather-velvet-loafers-the-ultimate-formal-shoe-for,Black Nan Patent Leather Velvet Loafers The Ultimate Formal Shoe For,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_black-patent-leather-velvet-loafers-the-ultimate-formal-shoe-for-2025_4.0.jpg,,,,,,,,,,,
nan-premium-pinstripe-double-breasted-suit-tailored-elegance,Burgundy Nan Premium Pinstripe Double Breasted Suit Tailored Elegance,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_premium-burgundy-pinstripe-double-breasted-suit-tailored-elegance_2.0.jpg,,,,,,,,,,,
nan-refined-and-circle-tuxedo-a-trendy-selection-for-prom-and-wedding-seasons,Ivory Gold Nan Refined And Circle Tuxedo A Trendy Selection For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_refined-ivory-and-gold-circle-tuxedo-a-trendy-selection-for-2024-prom-and-wedding-seasons_2.0.jpg,,,,,,,,,,,
nan-radiant-and-design-tuxedo-a-perfect-and-elegant-choice-for-prom-and-wedding-seasons,Gold Pink Nan Radiant And Design Tuxedo A Perfect And Elegant Choice For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_radiant-gold-and-pink-design-tuxedo-a-perfect-and-elegant-choice-for-prom-and-wedding-seasons_2.0.jpg,,,,,,,,,,,
nan-refreshing-design-three-piece-tuxedo-with-satin-lapel-a-stylish-statement-for-prom-and-wedding-seasons,Mint Nan Refreshing Design Three Piece Tuxedo With Satin Lapel A Stylish Statement For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_refreshing-mint-design-three-piece-tuxedo-with-satin-lapel-a-stylish-statement-for-2024-prom-and-wedding-seasons_2.0.jpg,,,,,,,,,,,
nan-regal-and-paisley-tuxedo-a-luxurious-choice-for-prom-and-wedding-seasons,Ivory Gold Nan Regal And Paisley Tuxedo A Luxurious Choice For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_regal-ivory-and-gold-paisley-tuxedo-a-luxurious-choice-for-prom-and-wedding-seasons_3.0.jpg,,,,,,,,,,,
nan-ruby-velvet-with-details,Red Gold Nan Ruby Velvet With Details,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_ruby-red-velvet-with-gold-details_2.0.jpg,,,,,,,,,,,
nan-sand-tuxedo-suit-by-kct-menswear-a-portrait-of-classic-elegancee-piece-tuxedo-a-striking-choice-for-prom-and-wedding-seasons,Nan Sand Tuxedo Suit BY Kct Menswear A Portrait OF Classic Elegancee Piece Tuxedo A Striking Choice For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_sand-tuxedo-suit-by-kct-menswear-a-portrait-of-classic-elegancee-piece-tuxedo-a-striking-choice-for-2024-prom-and-wedding-seasons_2.0.webp,,,,,,,,,,,
nan-sequin-lapel-three-piece-prom-tuxedo,Gold Nan Sequin Lapel Three Piece Prom Tuxedo,5,5,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_black-sequin-lapel-three-piece-prom-tuxedo_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_lavender-sequin-lapel-three-piece-prom-tuxedo_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_red-sequin-lapel-three-piece-prom-tuxedo_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_royal-blue-sequin-lapel-three-piece-prom-tuxedo_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_gold-sequin-lapel-three-piece-prom-tuxedo_2.0.jpg,,,,,,,
nan-sequin-lapel-three-piece-prom-tuxedo-sophisticated-glamour-meets-modern-elegance,Rose Gold Nan Sequin Lapel Three Piece Prom Tuxedo Sophisticated Glamour Meets Modern Elegance,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_rose-gold-sequin-lapel-three-piece-prom-tuxedo-sophisticated-glamour-meets-modern-elegance_2.0.jpg,,,,,,,,,,,
nan-sherpa-max-ultimate-cozy-jacket,Tan Nan Sherpa Max Ultimate Cozy Jacket,3,3,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_sherpa-max-ultimate-cozy-jacket_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_green-sherpa-max-ultimate-cozy-jacket_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_tan-sherpa-max-ultimate-cozy-jacket_2.0.jpg,,,,,,,,,
nan-sequin-lapel-three-piece-prom-tuxedo-timeless-elegance-with-a-modern-twist,White Nan Sequin Lapel Three Piece Prom Tuxedo Timeless Elegance With A Modern Twist,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_white-sequin-lapel-three-piece-prom-tuxedo-timeless-elegance-with-a-modern-twist_2.0.jpg,,,,,,,,,,,
nan-sherpa-puffer,Black Nan Sherpa Puffer,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_black-sherpa-puffer_2.0.jpg,,,,,,,,,,,
nan-sly-tuxedo-with-matching-bowtie,Blue Nan Sly Tuxedo With Matching Bowtie,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_sly-blue-tuxedo-with-matching-bowtie_1.0.jpg,,,,,,,,,,,
nan-slate-trimmed-tuxedo-modern-elegance-for,Blue Nan Slate Trimmed Tuxedo Modern Elegance For,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_slate-blue-trimmed-tuxedo-modern-elegance-for-2025_2.0.jpg,,,,,,,,,,,
nan-sleek-three-piece-tuxedo-with-velvet-lapel-a-chic-choice-for-prom-and-wedding-seasons,White Black Nan Sleek Three Piece Tuxedo With Velvet Lapel A Chic Choice For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_sleek-white-three-piece-tuxedo-with-black-velvet-lapel-a-chic-choice-for-2024-prom-and-wedding-seasons_3.0.jpg,,,,,,,,,,,
nan-sophisticated-emerald-three-piece-suit-with-velvet-lapel-a-distinguished-choice-for-prom-and-wedding-seasons,Green Nan Sophisticated Emerald Three Piece Suit With Velvet Lapel A Distinguished Choice For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_sophisticated-emerald-green-three-piece-suit-with-velvet-lapel-a-distinguished-choice-for-2024-prom-and-wedding-seasons_3.0.webp,,,,,,,,,,,
nan-sophisticated-paisley-tuxedo-with-satin-accents-ideal-for-prom-wedding-elegance,Black Nan Sophisticated Paisley Tuxedo With Satin Accents Ideal For Prom Wedding Elegance,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_sophisticated-black-paisley-tuxedo-with-satin-accents-ideal-for-prom-wedding-elegance_2.0.jpg,,,,,,,,,,,
nan-sophisticated-three-piece-tuxedo-with-velvet-lapel-a-classy-selection-for-prom-and-wedding-seasons,Navy Nan Sophisticated Three Piece Tuxedo With Velvet Lapel A Classy Selection For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_sophisticated-navy-three-piece-tuxedo-with-velvet-lapel-a-classy-selection-for-2024-prom-and-wedding-seasons_3.0.webp,,,,,,,,,,,
nan-sophisticated-jet-flower-tuxedo-a-timeless-choice-for-prom-and-wedding-seasons,Black Nan Sophisticated Jet Flower Tuxedo A Timeless Choice For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_sophisticated-jet-black-flower-tuxedo-a-timeless-choice-for-prom-and-wedding-seasons_3.0.jpg,,,,,,,,,,,
nan-sparkle-vest-and-bowtie,Silver Nan Sparkle Vest And Bowtie,9,9,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_royal-blue-sparkle-vest-and-bowtie_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_sparkle-vest-and-bowtie_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/tie_clean_batch_01/nan_grey-sparkle-vest-and-bowtie_1.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_sparkle-vest-and-bowtie_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/tie_clean_batch_01/tie_clean_batch_03/nan_ivory-sparkle-vest-and-bowtie_1.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_gold-sparkle-vest-and-bowtie_1.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_navy-sparkle-vest-and-bowtie_1.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_purple-sparkle-vest-and-bowtie_1.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_silver-sparkle-vest-and-bowtie_1.0.jpg,,,
nan-stretch-suit-travelers-suit,Black Nan Stretch Suit Travelers Suit,2,2,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_2/nan_royal-blue-stretch-suit-travelers-suit_3.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_black-stretch-suit-travelers-suit_2.0.jpg,,,,,,,,,,
nan-stunning-sparkle-and-design-three-piece-tuxedo-a-mesmerizing-choice-for-prom-and-wedding-seasons,Silver Blue Nan Stunning Sparkle And Design Three Piece Tuxedo A Mesmerizing Choice For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_stunning-sparkle-silver-and-blue-design-three-piece-tuxedo-a-mesmerizing-choice-for-2024-prom-and-wedding-seasons_2.0.jpg,,,,,,,,,,,
nan-stunning-golden-tuxedo-with-trim-a-glamorous-choice-for-prom-and-wedding-seasons,Yellow Gold Nan Stunning Golden Tuxedo With Trim A Glamorous Choice For Prom And Wedding Seasons,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_stunning-golden-yellow-tuxedo-with-gold-trim-a-glamorous-choice-for-prom-and-wedding-seasons_2.0.jpg,,,,,,,,,,,
nan-suit-with-vest,Red Nan Suit With Vest,2,2,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_black-suit-with-vest_2.0.jpg,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_red-suit-with-vest_2.0.jpg,,,,,,,,,,
nan-three-piece-tux,Black Nan Three Piece Tux,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/nan_black-three-piece-tux_2.0.jpg,,,,,,,,,,,
nan-three-piece-wedding-tux,Black Nan Three Piece Wedding Tux,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/nan_black-three-piece-wedding-tux_3.0.jpg,,,,,,,,,,,
nan-velvet-prom-loafers,Nan Velvet Prom Loafers,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_velvet-prom-loafers-2025_2.0.jpg,,,,,,,,,,,
nan-vintage-pinstripe-double-breasted-suit-refined-elegance,Rose Nan Vintage Pinstripe Double Breasted Suit Refined Elegance,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/nan_vintage-rose-pinstripe-double-breasted-suit-refined-elegance_2.0.jpg,,,,,,,,,,,
shirt-dress-shirt,Black Shirt Dress Shirt,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/shirt_black-dress-shirt_1.0.png,,,,,,,,,,,
spiked-shoe-velvet-prom-spikes,Black Spiked Shoe Velvet Prom Spikes,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/spiked-shoe_black-velvet-prom-spikes_1.0.jpg,,,,,,,,,,,
spike-shoe-on-prom-spikes,Black Black Spike Shoe ON Prom Spikes,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/spike-shoe_black-on-black-prom-spikes_1.0.jpg,,,,,,,,,,,
suit-mens-pinstripe-double-breasted-suit-with-notched-lapel-and-six-button-closure,Grey Suit Mens Pinstripe Double Breasted Suit With Notched Lapel And Six Button Closure,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_4/suit_mens-grey-pinstripe-double-breasted-suit-with-notched-lapel-and-six-button-closure_1.0.jpg,,,,,,,,,,,
sweater-cardigan,Red Sweater Cardigan,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/batch_3/sweater_red-cardigan_1.0.jpg,,,,,,,,,,,
suit-slate-velvet-suit-luxury-elegance-for,Blue Suit Slate Velvet Suit Luxury Elegance For,1,1,0,https://pub-5cd8c531c0034986bf6282a223bd0564.r2.dev/batch_1/suit_slate-blue-velvet-suit-luxury-elegance-for-2025_1.0.jpg,,,,,,,,,,,
